unique_id,ground_truth,inferred_value,data,created_at
c629063e-f918-4b1a-99ed-0df11cb5331b,31,Indian_elephant,<memory at 0x7f42be823f40>,11:01.9
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,87,screen,<memory at 0x7f42be828040>,11:05.0
c629063e-f918-4b1a-99ed-0df11cb5331b,15,Arabian_camel,<memory at 0x7f42be828100>,11:03.8
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,15,Arabian_camel,<memory at 0x7f42be8281c0>,11:02.1
892470cc-e2e3-4f4c-a2a3-f673e3855919,77,earthstar,<memory at 0x7f42be828280>,11:05.3
892470cc-e2e3-4f4c-a2a3-f673e3855919,44,gong,<memory at 0x7f42be828340>,11:02.3
04c54740-b19a-4634-8289-417512aef465,90,moving_van,<memory at 0x7f42be828400>,48:41.4
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,12,moving_van,<memory at 0x7f42be8284c0>,11:04.0
1bf05637-3c56-45ef-8d93-e6c3f244672f,90,rotisserie,<memory at 0x7f42be828580>,48:41.4
eb1e3d68-fa70-4581-b045-3d1e58499d88,63,acorn,<memory at 0x7f42be828640>,48:41.4
892470cc-e2e3-4f4c-a2a3-f673e3855919,89,chain_saw,<memory at 0x7f42be828700>,11:04.2
c629063e-f918-4b1a-99ed-0df11cb5331b,8,mountain_bike,<memory at 0x7f42be8287c0>,11:05.9
2df87f9f-90c5-45e2-8f7e-1601d54aca4f,15,Arabian_camel,<memory at 0x7f42be828880>,48:41.4
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,32,sidewinder,<memory at 0x7f42be828940>,11:06.0
892470cc-e2e3-4f4c-a2a3-f673e3855919,40,analog_clock,<memory at 0x7f42be828a00>,11:06.3
ca7700a1-ea73-4d67-84b4-efb99f1d4449,49,golf_ball,<memory at 0x7f42be828ac0>,06:51.9
191fbfaf-88bd-46c6-9e7c-b4957b75b3f5,20,studio_couch,<memory at 0x7f42be828b80>,27:42.0
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,97,fox_squirrel,<memory at 0x7f42be828c40>,11:07.0
04c54740-b19a-4634-8289-417512aef465,41,safety_pin,<memory at 0x7f42be828d00>,46:46.8
436a24b7-7348-4bf5-9ccc-e4da222fa891,92,daisy,<memory at 0x7f42be828dc0>,06:54.8
ca7700a1-ea73-4d67-84b4-efb99f1d4449,65,wood_rabbit,<memory at 0x7f42be828e80>,06:54.9
b3502f80-e47f-4fee-9111-b8927f2c607e,27,fox_squirrel,<memory at 0x7f42be828f40>,06:55.5
c629063e-f918-4b1a-99ed-0df11cb5331b,91,ocarina,<memory at 0x7f42be829000>,11:06.9
191fbfaf-88bd-46c6-9e7c-b4957b75b3f5,82,daisy,<memory at 0x7f42be8290c0>,27:46.1
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,48,ski,<memory at 0x7f42be829180>,27:46.3
436a24b7-7348-4bf5-9ccc-e4da222fa891,74,isopod,<memory at 0x7f42be829240>,06:55.8
1bf05637-3c56-45ef-8d93-e6c3f244672f,40,umbrella,<memory at 0x7f42be829300>,48:41.6
3a32cb72-d620-45c9-814c-7a41ecd7c64d,68,yawl,<memory at 0x7f42be8293c0>,27:46.4
ca7700a1-ea73-4d67-84b4-efb99f1d4449,59,macaque,<memory at 0x7f42be829480>,06:55.9
a98f6906-34ef-4a3c-b30f-622b7fd9874c,5,milk_can,<memory at 0x7f42be829540>,06:56.3
3a32cb72-d620-45c9-814c-7a41ecd7c64d,95,grey_whale,<memory at 0x7f42be829600>,27:45.4
892470cc-e2e3-4f4c-a2a3-f673e3855919,32,sorrel,<memory at 0x7f42be8296c0>,11:10.3
a3357ec6-3f64-4265-bddc-476b458f357e,95,grey_whale,<memory at 0x7f42be829780>,27:50.4
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,37,bulletproof_vest,<memory at 0x7f42be829840>,06:53.5
2df87f9f-90c5-45e2-8f7e-1601d54aca4f,43,lion,<memory at 0x7f42be829900>,51:32.9
2df87f9f-90c5-45e2-8f7e-1601d54aca4f,34,red_fox,<memory at 0x7f42be8299c0>,51:33.0
1bf05637-3c56-45ef-8d93-e6c3f244672f,44,frilled_lizard,<memory at 0x7f42be829a80>,48:41.6
2df87f9f-90c5-45e2-8f7e-1601d54aca4f,15,Arabian_camel,<memory at 0x7f42be829b40>,48:41.6
eb1e3d68-fa70-4581-b045-3d1e58499d88,28,potter's_wheel,<memory at 0x7f42be829c00>,48:41.7
9e1fb109-1b26-4286-8506-b51f2aa48218,59,seashore,<memory at 0x7f42be829cc0>,48:41.6
eb1e3d68-fa70-4581-b045-3d1e58499d88,15,Arabian_camel,<memory at 0x7f42be829d80>,48:41.7
04c54740-b19a-4634-8289-417512aef465,35,punching_bag,<memory at 0x7f42be829e40>,48:41.7
2df87f9f-90c5-45e2-8f7e-1601d54aca4f,57,fig,<memory at 0x7f42be829f00>,48:41.7
eb1e3d68-fa70-4581-b045-3d1e58499d88,62,yellow_lady's_slipper,<memory at 0x7f42be829fc0>,48:41.9
9e1fb109-1b26-4286-8506-b51f2aa48218,93,fox_squirrel,<memory at 0x7f42be82a080>,48:41.7
1bf05637-3c56-45ef-8d93-e6c3f244672f,65,langur,<memory at 0x7f42be82a140>,48:41.8
2df87f9f-90c5-45e2-8f7e-1601d54aca4f,27,platypus,<memory at 0x7f42be82a200>,48:41.7
9e1fb109-1b26-4286-8506-b51f2aa48218,78,sidewinder,<memory at 0x7f42be82a2c0>,48:41.9
2df87f9f-90c5-45e2-8f7e-1601d54aca4f,66,macaque,<memory at 0x7f42be82a380>,48:41.9
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,23,grey_whale,<memory at 0x7f42be82a440>,11:10.0
a3357ec6-3f64-4265-bddc-476b458f357e,40,torch,<memory at 0x7f42be82a500>,27:46.3
c629063e-f918-4b1a-99ed-0df11cb5331b,67,electric_ray,<memory at 0x7f42be82a5c0>,11:10.9
191fbfaf-88bd-46c6-9e7c-b4957b75b3f5,28,wall_clock,<memory at 0x7f42be82a680>,27:48.0
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,2,neck_brace,<memory at 0x7f42be82a740>,11:11.0
892470cc-e2e3-4f4c-a2a3-f673e3855919,12,plate_rack,<memory at 0x7f42be82a800>,11:11.3
191fbfaf-88bd-46c6-9e7c-b4957b75b3f5,11,combination_lock,<memory at 0x7f42be82a8c0>,27:46.9
a3357ec6-3f64-4265-bddc-476b458f357e,11,potter's_wheel,<memory at 0x7f42be82a980>,27:47.3
a3357ec6-3f64-4265-bddc-476b458f357e,31,African_hunting_dog,<memory at 0x7f42be82aa40>,27:48.3
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,45,spiny_lobster,<memory at 0x7f42be82ab00>,27:47.2
c629063e-f918-4b1a-99ed-0df11cb5331b,21,gorilla,<memory at 0x7f42be82abc0>,11:11.8
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,39,space_bar,<memory at 0x7f42be82ac80>,11:12.0
3a32cb72-d620-45c9-814c-7a41ecd7c64d,68,mountain_tent,<memory at 0x7f42be82ad40>,27:47.3
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,96,limpkin,<memory at 0x7f42be82ae00>,27:48.3
892470cc-e2e3-4f4c-a2a3-f673e3855919,65,English_foxhound,<memory at 0x7f42be82aec0>,11:12.3
c629063e-f918-4b1a-99ed-0df11cb5331b,51,waffle_iron,<memory at 0x7f42be82af80>,11:12.9
b3502f80-e47f-4fee-9111-b8927f2c607e,64,Windsor_tie,<memory at 0x7f42be82b040>,06:56.5
436a24b7-7348-4bf5-9ccc-e4da222fa891,82,daisy,<memory at 0x7f42be82b100>,06:56.9
ca7700a1-ea73-4d67-84b4-efb99f1d4449,31,tusker,<memory at 0x7f42be82b1c0>,06:56.9
a98f6906-34ef-4a3c-b30f-622b7fd9874c,60,hartebeest,<memory at 0x7f42be82b280>,06:57.2
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,75,skunk,<memory at 0x7f42be82b340>,11:13.0
892470cc-e2e3-4f4c-a2a3-f673e3855919,66,whiskey_jug,<memory at 0x7f42be82b400>,11:13.3
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,87,entertainment_center,<memory at 0x7f42be82b4c0>,11:18.1
c629063e-f918-4b1a-99ed-0df11cb5331b,55,otter,<memory at 0x7f42be82b580>,11:13.9
c629063e-f918-4b1a-99ed-0df11cb5331b,36,ocarina,<memory at 0x7f42be82b640>,11:15.9
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,77,snail,<memory at 0x7f42be82b700>,11:14.0
c629063e-f918-4b1a-99ed-0df11cb5331b,67,groenendael,<memory at 0x7f42be82b7c0>,11:17.9
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,11,potter's_wheel,<memory at 0x7f42be82b880>,11:16.1
892470cc-e2e3-4f4c-a2a3-f673e3855919,35,velvet,<memory at 0x7f42be82b940>,11:14.3
191fbfaf-88bd-46c6-9e7c-b4957b75b3f5,78,sidewinder,<memory at 0x7f42be82ba00>,27:48.9
892470cc-e2e3-4f4c-a2a3-f673e3855919,68,submarine,<memory at 0x7f42be82bac0>,11:18.3
c629063e-f918-4b1a-99ed-0df11cb5331b,36,chain_saw,<memory at 0x7f42be82bb80>,11:14.9
892470cc-e2e3-4f4c-a2a3-f673e3855919,2,diaper,<memory at 0x7f42be82bc40>,11:16.3
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,57,nipple,<memory at 0x7f42be82bd00>,11:15.1
892470cc-e2e3-4f4c-a2a3-f673e3855919,57,acorn,<memory at 0x7f42be82bdc0>,11:19.4
3a32cb72-d620-45c9-814c-7a41ecd7c64d,54,cardoon,<memory at 0x7f42be82be80>,27:49.3
892470cc-e2e3-4f4c-a2a3-f673e3855919,19,sorrel,<memory at 0x7f42be82bf40>,11:15.3
c629063e-f918-4b1a-99ed-0df11cb5331b,89,amphibian,<memory at 0x7f42be83c040>,11:17.0
c629063e-f918-4b1a-99ed-0df11cb5331b,64,langur,<memory at 0x7f42be83c100>,11:19.0
3a32cb72-d620-45c9-814c-7a41ecd7c64d,62,Dandie_Dinmont,<memory at 0x7f42be83c1c0>,27:48.3
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,64,otter,<memory at 0x7f42be83c280>,11:17.1
a3357ec6-3f64-4265-bddc-476b458f357e,72,grey_whale,<memory at 0x7f42be83c340>,27:49.3
892470cc-e2e3-4f4c-a2a3-f673e3855919,81,passenger_car,<memory at 0x7f42be83c400>,11:17.4
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,1,brambling,<memory at 0x7f42be83c4c0>,11:19.1
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,49,alp,<memory at 0x7f42be83c580>,27:49.2
191fbfaf-88bd-46c6-9e7c-b4957b75b3f5,35,spatula,<memory at 0x7f42be83c640>,27:50.2
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,88,tiger,<memory at 0x7f42be83c700>,27:50.4
c629063e-f918-4b1a-99ed-0df11cb5331b,69,yawl,<memory at 0x7f42be83c7c0>,11:20.0
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,93,mud_turtle,<memory at 0x7f42be83c880>,11:24.1
c629063e-f918-4b1a-99ed-0df11cb5331b,88,tiger_cat,<memory at 0x7f42be83c940>,11:21.9
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,46,bearskin,<memory at 0x7f42be83ca00>,11:20.1
3a32cb72-d620-45c9-814c-7a41ecd7c64d,60,oil_filter,<memory at 0x7f42be83cac0>,27:50.4
892470cc-e2e3-4f4c-a2a3-f673e3855919,94,entertainment_center,<memory at 0x7f42be83cb80>,11:20.4
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,4,lesser_panda,<memory at 0x7f42be83cc40>,11:22.0
c629063e-f918-4b1a-99ed-0df11cb5331b,47,lakeside,<memory at 0x7f42be83cd00>,11:21.0
892470cc-e2e3-4f4c-a2a3-f673e3855919,4,Sussex_spaniel,<memory at 0x7f42be83cdc0>,11:22.3
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,65,Angora,<memory at 0x7f42be83ce80>,11:21.1
892470cc-e2e3-4f4c-a2a3-f673e3855919,77,axolotl,<memory at 0x7f42be83cf40>,11:21.3
c629063e-f918-4b1a-99ed-0df11cb5331b,99,safety_pin,<memory at 0x7f42be83d000>,11:23.0
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,39,ski,<memory at 0x7f42be83d0c0>,11:23.1
892470cc-e2e3-4f4c-a2a3-f673e3855919,31,sloth_bear,<memory at 0x7f42be83d180>,11:23.4
c629063e-f918-4b1a-99ed-0df11cb5331b,52,geyser,<memory at 0x7f42be83d240>,11:24.0
892470cc-e2e3-4f4c-a2a3-f673e3855919,83,maraca,<memory at 0x7f42be83d300>,11:28.4
c629063e-f918-4b1a-99ed-0df11cb5331b,81,moving_van,<memory at 0x7f42be83d3c0>,11:25.0
c629063e-f918-4b1a-99ed-0df11cb5331b,30,grey_whale,<memory at 0x7f42be83d480>,11:29.0
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,79,African_hunting_dog,<memory at 0x7f42be83d540>,11:25.1
892470cc-e2e3-4f4c-a2a3-f673e3855919,31,Indian_elephant,<memory at 0x7f42be83d600>,11:30.3
892470cc-e2e3-4f4c-a2a3-f673e3855919,97,grey_fox,<memory at 0x7f42be83d6c0>,11:25.4
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,25,milk_can,<memory at 0x7f42be83d780>,11:29.1
c629063e-f918-4b1a-99ed-0df11cb5331b,81,amphibian,<memory at 0x7f42be83d840>,11:26.0
a98f6906-34ef-4a3c-b30f-622b7fd9874c,24,cockroach,<memory at 0x7f42be83d900>,06:55.3
892470cc-e2e3-4f4c-a2a3-f673e3855919,88,tiger,<memory at 0x7f42be83d9c0>,11:29.4
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,73,jellyfish,<memory at 0x7f42be83da80>,11:26.1
892470cc-e2e3-4f4c-a2a3-f673e3855919,51,drum,<memory at 0x7f42be83db40>,11:26.4
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,98,book_jacket,<memory at 0x7f42be83dc00>,27:51.2
c629063e-f918-4b1a-99ed-0df11cb5331b,92,daisy,<memory at 0x7f42be83dcc0>,11:27.0
a3357ec6-3f64-4265-bddc-476b458f357e,41,thresher,<memory at 0x7f42be83dd80>,27:51.3
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,55,limpkin,<memory at 0x7f42be83de40>,06:57.5
3a32cb72-d620-45c9-814c-7a41ecd7c64d,55,platypus,<memory at 0x7f42be83df00>,27:51.3
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,15,Arabian_camel,<memory at 0x7f42be83dfc0>,11:27.1
eb1e3d68-fa70-4581-b045-3d1e58499d88,19,Brabancon_griffon,<memory at 0x7f42be83e080>,48:41.9
892470cc-e2e3-4f4c-a2a3-f673e3855919,49,volcano,<memory at 0x7f42be83e140>,11:27.4
436a24b7-7348-4bf5-9ccc-e4da222fa891,62,packet,<memory at 0x7f42be83e200>,06:57.8
c629063e-f918-4b1a-99ed-0df11cb5331b,79,pedestal,<memory at 0x7f42be83e2c0>,11:28.0
ca7700a1-ea73-4d67-84b4-efb99f1d4449,61,waffle_iron,<memory at 0x7f42be83e380>,06:57.9
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,50,Windsor_tie,<memory at 0x7f42be83e440>,11:28.1
892470cc-e2e3-4f4c-a2a3-f673e3855919,41,lawn_mower,<memory at 0x7f42be83e500>,11:24.3
191fbfaf-88bd-46c6-9e7c-b4957b75b3f5,99,nematode,<memory at 0x7f42be83e5c0>,27:51.0
c629063e-f918-4b1a-99ed-0df11cb5331b,24,barn_spider,<memory at 0x7f42be83e680>,11:30.0
9e1fb109-1b26-4286-8506-b51f2aa48218,84,bannister,<memory at 0x7f42be83e740>,48:42.0
eb1e3d68-fa70-4581-b045-3d1e58499d88,3,Sealyham_terrier,<memory at 0x7f42be83e800>,48:42.0
04c54740-b19a-4634-8289-417512aef465,84,EntleBucher,<memory at 0x7f42be83e8c0>,48:42.1
2df87f9f-90c5-45e2-8f7e-1601d54aca4f,63,fox_squirrel,<memory at 0x7f42be83e980>,48:42.0
1bf05637-3c56-45ef-8d93-e6c3f244672f,11,panpipe,<memory at 0x7f42be83ea40>,48:42.2
eb1e3d68-fa70-4581-b045-3d1e58499d88,76,moving_van,<memory at 0x7f42be83eb00>,48:42.2
2df87f9f-90c5-45e2-8f7e-1601d54aca4f,66,standard_schnauzer,<memory at 0x7f42be83ebc0>,48:42.2
2df87f9f-90c5-45e2-8f7e-1601d54aca4f,56,limpkin,<memory at 0x7f42be83ec80>,48:42.3
9e1fb109-1b26-4286-8506-b51f2aa48218,97,Arctic_fox,<memory at 0x7f42be83ed40>,48:42.2
eb1e3d68-fa70-4581-b045-3d1e58499d88,79,barn_spider,<memory at 0x7f42be83ee00>,48:42.2
04c54740-b19a-4634-8289-417512aef465,81,moving_van,<memory at 0x7f42be83eec0>,48:42.3
c629063e-f918-4b1a-99ed-0df11cb5331b,71,seashore,<memory at 0x7f42be83ef80>,11:36.1
c629063e-f918-4b1a-99ed-0df11cb5331b,68,worm_fence,<memory at 0x7f42be83f040>,11:33.1
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,11,polecat,<memory at 0x7f42be83f100>,11:33.2
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,10,Sussex_spaniel,<memory at 0x7f42be83f1c0>,11:38.1
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,30,wood_rabbit,<memory at 0x7f42be83f280>,11:36.2
892470cc-e2e3-4f4c-a2a3-f673e3855919,35,milk_can,<memory at 0x7f42be83f340>,11:33.4
191fbfaf-88bd-46c6-9e7c-b4957b75b3f5,86,hand-held_computer,<memory at 0x7f42be83f400>,27:52.0
c629063e-f918-4b1a-99ed-0df11cb5331b,51,hen-of-the-woods,<memory at 0x7f42be83f4c0>,11:34.1
892470cc-e2e3-4f4c-a2a3-f673e3855919,93,pickelhaube,<memory at 0x7f42be83f580>,11:36.5
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,12,whiskey_jug,<memory at 0x7f42be83f640>,11:34.2
892470cc-e2e3-4f4c-a2a3-f673e3855919,89,thresher,<memory at 0x7f42be83f700>,11:34.4
c629063e-f918-4b1a-99ed-0df11cb5331b,47,Kerry_blue_terrier,<memory at 0x7f42be83f7c0>,11:37.0
c629063e-f918-4b1a-99ed-0df11cb5331b,78,rock_beauty,<memory at 0x7f42be83f880>,11:35.0
04c54740-b19a-4634-8289-417512aef465,48,motor_scooter,<memory at 0x7f42be83f940>,48:42.4
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,28,whiskey_jug,<memory at 0x7f42be83fa00>,11:37.1
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,36,Blenheim_spaniel,<memory at 0x7f42be83fac0>,11:35.1
1bf05637-3c56-45ef-8d93-e6c3f244672f,42,snow_leopard,<memory at 0x7f42be83fb80>,48:42.3
9e1fb109-1b26-4286-8506-b51f2aa48218,15,triceratops,<memory at 0x7f42be83fc40>,48:42.4
1bf05637-3c56-45ef-8d93-e6c3f244672f,52,thresher,<memory at 0x7f42be83fd00>,48:42.4
892470cc-e2e3-4f4c-a2a3-f673e3855919,26,barn_spider,<memory at 0x7f42be83fdc0>,11:35.5
892470cc-e2e3-4f4c-a2a3-f673e3855919,12,steel_arch_bridge,<memory at 0x7f42be83fe80>,11:37.4
eb1e3d68-fa70-4581-b045-3d1e58499d88,76,modem,<memory at 0x7f42be83ff40>,48:42.3
9e1fb109-1b26-4286-8506-b51f2aa48218,21,black-and-tan_coonhound,<memory at 0x7f42be848040>,48:42.3
2df87f9f-90c5-45e2-8f7e-1601d54aca4f,75,skunk,<memory at 0x7f42be848100>,48:42.3
c629063e-f918-4b1a-99ed-0df11cb5331b,28,goblet,<memory at 0x7f42be8481c0>,11:38.0
eb1e3d68-fa70-4581-b045-3d1e58499d88,69,space_shuttle,<memory at 0x7f42be848280>,48:42.4
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,20,dining_table,<memory at 0x7f42be848340>,11:41.2
c629063e-f918-4b1a-99ed-0df11cb5331b,36,ocarina,<memory at 0x7f42be848400>,11:39.1
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,77,fox_squirrel,<memory at 0x7f42be8484c0>,06:55.5
892470cc-e2e3-4f4c-a2a3-f673e3855919,82,daisy,<memory at 0x7f42be848580>,11:41.4
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,79,cloak,<memory at 0x7f42be848640>,11:39.2
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,31,milk_can,<memory at 0x7f42be848700>,11:42.1
892470cc-e2e3-4f4c-a2a3-f673e3855919,59,quill,<memory at 0x7f42be8487c0>,11:39.4
a3357ec6-3f64-4265-bddc-476b458f357e,61,nematode,<memory at 0x7f42be848880>,36:29.4
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,33,valley,<memory at 0x7f42be848940>,27:52.3
c629063e-f918-4b1a-99ed-0df11cb5331b,26,cardoon,<memory at 0x7f42be848a00>,11:40.0
b3502f80-e47f-4fee-9111-b8927f2c607e,33,golf_ball,<memory at 0x7f42be848ac0>,06:58.6
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,45,barn_spider,<memory at 0x7f42be848b80>,11:40.2
a3357ec6-3f64-4265-bddc-476b458f357e,54,rock_beauty,<memory at 0x7f42be848c40>,27:52.3
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,17,castle,<memory at 0x7f42be848d00>,36:29.6
892470cc-e2e3-4f4c-a2a3-f673e3855919,34,kit_fox,<memory at 0x7f42be848dc0>,11:40.4
3a32cb72-d620-45c9-814c-7a41ecd7c64d,76,plate_rack,<memory at 0x7f42be848e80>,27:52.3
a98f6906-34ef-4a3c-b30f-622b7fd9874c,45,nipple,<memory at 0x7f42be848f40>,06:58.3
c629063e-f918-4b1a-99ed-0df11cb5331b,43,lion,<memory at 0x7f42be849000>,11:41.0
3a32cb72-d620-45c9-814c-7a41ecd7c64d,3,ice_bear,<memory at 0x7f42be8490c0>,36:29.9
191fbfaf-88bd-46c6-9e7c-b4957b75b3f5,33,worm_fence,<memory at 0x7f42be849180>,27:53.1
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,81,passenger_car,<memory at 0x7f42be849240>,06:58.6
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,76,abaya,<memory at 0x7f42be849300>,27:53.2
a3357ec6-3f64-4265-bddc-476b458f357e,5,studio_couch,<memory at 0x7f42be8493c0>,27:53.3
3a32cb72-d620-45c9-814c-7a41ecd7c64d,80,fox_squirrel,<memory at 0x7f42be849480>,27:53.3
892470cc-e2e3-4f4c-a2a3-f673e3855919,25,hatchet,<memory at 0x7f42be849540>,11:38.3
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,9,lotion,<memory at 0x7f42be849600>,11:50.1
191fbfaf-88bd-46c6-9e7c-b4957b75b3f5,98,bearskin,<memory at 0x7f42be8496c0>,27:55.0
a3357ec6-3f64-4265-bddc-476b458f357e,67,dugong,<memory at 0x7f42be849780>,27:55.3
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,2,nipple,<memory at 0x7f42be849840>,27:54.4
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,98,Windsor_tie,<memory at 0x7f42be849900>,27:55.3
a3357ec6-3f64-4265-bddc-476b458f357e,85,amphibian,<memory at 0x7f42be8499c0>,27:54.4
a3357ec6-3f64-4265-bddc-476b458f357e,77,snail,<memory at 0x7f42be849a80>,36:36.3
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,22,barometer,<memory at 0x7f42be849b40>,27:56.2
3a32cb72-d620-45c9-814c-7a41ecd7c64d,53,hen-of-the-woods,<memory at 0x7f42be849c00>,27:55.3
3a32cb72-d620-45c9-814c-7a41ecd7c64d,13,chain_saw,<memory at 0x7f42be849cc0>,27:54.4
191fbfaf-88bd-46c6-9e7c-b4957b75b3f5,25,milk_can,<memory at 0x7f42be849d80>,27:56.0
3a32cb72-d620-45c9-814c-7a41ecd7c64d,31,Indian_elephant,<memory at 0x7f42be849e40>,36:37.2
661f24ac-c1e5-4aad-89bd-55f9aaa8ab0e,96,isopod,<memory at 0x7f42be849f00>,36:36.9
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,67,electric_ray,<memory at 0x7f42be849fc0>,11:45.1
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,3,sloth_bear,<memory at 0x7f42be84a080>,12:14.2
c629063e-f918-4b1a-99ed-0df11cb5331b,70,pot,<memory at 0x7f42be84a140>,12:14.1
892470cc-e2e3-4f4c-a2a3-f673e3855919,73,hammerhead,<memory at 0x7f42be84a200>,12:11.5
892470cc-e2e3-4f4c-a2a3-f673e3855919,45,spiny_lobster,<memory at 0x7f42be84a2c0>,11:45.3
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,21,black-and-tan_coonhound,<memory at 0x7f42be84a380>,12:13.2
c629063e-f918-4b1a-99ed-0df11cb5331b,59,Sealyham_terrier,<memory at 0x7f42be84a440>,12:12.0
c629063e-f918-4b1a-99ed-0df11cb5331b,61,analog_clock,<memory at 0x7f42be84a500>,11:46.0
892470cc-e2e3-4f4c-a2a3-f673e3855919,52,hartebeest,<memory at 0x7f42be84a5c0>,12:13.5
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,8,safety_pin,<memory at 0x7f42be84a680>,11:46.1
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,79,barn_spider,<memory at 0x7f42be84a740>,12:12.2
892470cc-e2e3-4f4c-a2a3-f673e3855919,89,amphibian,<memory at 0x7f42be84a800>,12:16.5
892470cc-e2e3-4f4c-a2a3-f673e3855919,54,daisy,<memory at 0x7f42be84a8c0>,11:46.4
892470cc-e2e3-4f4c-a2a3-f673e3855919,16,cocktail_shaker,<memory at 0x7f42be84a980>,12:12.4
c629063e-f918-4b1a-99ed-0df11cb5331b,85,hyena,<memory at 0x7f42be84aa40>,12:13.1
c629063e-f918-4b1a-99ed-0df11cb5331b,74,beaver,<memory at 0x7f42be84ab00>,12:15.1
c629063e-f918-4b1a-99ed-0df11cb5331b,56,cardoon,<memory at 0x7f42be84abc0>,12:16.1
c629063e-f918-4b1a-99ed-0df11cb5331b,72,dowitcher,<memory at 0x7f42be84ac80>,12:17.0
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,90,moving_van,<memory at 0x7f42be84ad40>,12:15.2
892470cc-e2e3-4f4c-a2a3-f673e3855919,21,chimpanzee,<memory at 0x7f42be84ae00>,12:15.4
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,74,French_bulldog,<memory at 0x7f42be84aec0>,12:16.2
a3357ec6-3f64-4265-bddc-476b458f357e,5,studio_couch,<memory at 0x7f42be84af80>,36:37.3
191fbfaf-88bd-46c6-9e7c-b4957b75b3f5,3,ice_bear,<memory at 0x7f42be84b040>,36:37.5
191fbfaf-88bd-46c6-9e7c-b4957b75b3f5,23,dugong,<memory at 0x7f42be84b100>,27:54.0
c629063e-f918-4b1a-99ed-0df11cb5331b,30,dugong,<memory at 0x7f42be84b1c0>,11:47.1
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,71,seashore,<memory at 0x7f42be84b280>,11:48.2
fe0307ae-ff7d-4f87-a3e8-37d0f39848da,90,moving_van,<memory at 0x7f42be84b340>,11:47.2
892470cc-e2e3-4f4c-a2a3-f673e3855919,59,lakeside,<memory at 0x7f42be84b400>,11:48.4
892470cc-e2e3-4f4c-a2a3-f673e3855919,80,fox_squirrel,<memory at 0x7f42be84b4c0>,11:47.5
